ID,REGION_BIG,REGION_MIDDLE,REGION_SMALL,NX,NY
1457,경기도,과천시,중앙동,60,124
1458,경기도,과천시,갈현동,60,123
1459,경기도,과천시,별양동,60,124
1460,경기도,과천시,부림동,60,124
1461,경기도,과천시,과천동,60,124
1462,경기도,과천시,문원동,60,124
1463,경기도,구리시,갈매동,62,128
1464,경기도,구리시,동구동,63,128
1465,경기도,구리시,인창동,63,128
1466,경기도,구리시,교문1동,62,127
1467,경기도,구리시,교문2동,63,127
1468,경기도,구리시,수택1동,63,127
1469,경기도,구리시,수택2동,63,127
1470,경기도,구리시,수택3동,63,127
1471,경기도,남양주시,와부읍,64,127
1472,경기도,남양주시,진접읍,63,130
1473,경기도,남양주시,화도읍,65,129
1474,경기도,남양주시,진건읍,63,129
1475,경기도,남양주시,오남읍,64,130
1476,경기도,남양주시,퇴계원읍,63,128
1477,경기도,남양주시,별내면,62,129
1478,경기도,남양주시,수동면,66,130
1479,경기도,남양주시,조안면,65,126
1480,경기도,남양주시,호평동,64,129
1481,경기도,남양주시,평내동,64,128
1482,경기도,남양주시,금곡동,64,128
1483,경기도,남양주시,양정동,63,128
1484,경기도,남양주시,다산1동,63,128
1485,경기도,남양주시,다산2동,63,128
1486,경기도,남양주시,별내동,62,128
1487,경기도,오산시,중앙동,62,118
1488,경기도,오산시,남촌동,61,118
1489,경기도,오산시,신장동,61,118
1490,경기도,오산시,세마동,61,118
1491,경기도,오산시,초평동,61,117
1492,경기도,오산시,대원동,62,117
1493,경기도,시흥시,대야동,57,124
1494,경기도,시흥시,신천동,57,124
1495,경기도,시흥시,신현동,57,123
1496,경기도,시흥시,은행동,57,124
1497,경기도,시흥시,매화동,57,123
1498,경기도,시흥시,목감동,58,123
1499,경기도,시흥시,군자동,57,122
1500,경기도,시흥시,월곶동,56,123
1501,경기도,시흥시,정왕본동,56,122
1502,경기도,시흥시,정왕1동,56,122
1503,경기도,시흥시,정왕2동,56,122
1504,경기도,시흥시,정왕3동,56,122
1505,경기도,시흥시,정왕4동,56,122
1506,경기도,시흥시,배곧1동,56,122
1507,경기도,시흥시,배곧2동,56,122
1508,경기도,시흥시,과림동,57,124
1509,경기도,시흥시,연성동,57,123
1510,경기도,시흥시,장곡동,57,123
1511,경기도,시흥시,능곡동,57,122
1512,경기도,군포시,군포1동,59,122
1513,경기도,군포시,군포2동,59,122
1514,경기도,군포시,산본1동,59,122
1515,경기도,군포시,산본2동,59,122
1516,경기도,군포시,금정동,59,122
1517,경기도,군포시,재궁동,59,122
1518,경기도,군포시,오금동,59,122
1519,경기도,군포시,수리동,59,122
1520,경기도,군포시,궁내동,59,122
1521,경기도,군포시,대야동,59,122
1522,경기도,군포시,광정동,59,122
1523,경기도,군포시,송부동,59,121
1524,경기도,의왕시,고천동,60,122
1525,경기도,의왕시,부곡동,60,121
1526,경기도,의왕시,오전동,60,122
1527,경기도,의왕시,내손1동,60,123
1528,경기도,의왕시,내손2동,60,123
1529,경기도,의왕시,청계동,60,123
1530,경기도,하남시,천현동,64,126
1531,경기도,하남시,신장1동,64,126
1532,경기도,하남시,신장2동,64,126
1533,경기도,하남시,덕풍1동,64,126
1534,경기도,하남시,덕풍2동,64,126
1535,경기도,하남시,덕풍3동,64,126
1536,경기도,하남시,풍산동,63,126
1537,경기도,하남시,감북동,63,126
1538,경기도,하남시,감일동,63,126
1539,경기도,하남시,위례동,63,125
1540,경기도,하남시,춘궁동,64,126
1541,경기도,하남시,초이동,63,126
1542,경기도,하남시,미사1동,64,127
1543,경기도,하남시,미사2동,63,127
1544,경기도,용인시처인구,포곡읍,64,120
1545,경기도,용인시처인구,모현읍,64,122
1546,경기도,용인시처인구,이동읍,64,117
1547,경기도,용인시처인구,남사읍,63,117
1548,경기도,용인시처인구,원삼면,66,118
1549,경기도,용인시처인구,백암면,67,118
1550,경기도,용인시처인구,양지면,65,120
1551,경기도,용인시처인구,중앙동,64,119
1552,경기도,용인시처인구,역북동,64,120
1553,경기도,용인시처인구,삼가동,63,120
1554,경기도,용인시처인구,유림동,64,120
1555,경기도,용인시처인구,동부동,64,119
1556,경기도,용인시기흥구,신갈동,62,120
1557,경기도,용인시기흥구,영덕1동,62,120
1558,경기도,용인시기흥구,영덕2동,62,120
1559,경기도,용인시기흥구,구갈동,63,120
1560,경기도,용인시기흥구,상갈동,62,120
1561,경기도,용인시기흥구,보라동,62,120
1562,경기도,용인시기흥구,기흥동,62,120
1563,경기도,용인시기흥구,서농동,62,120
1564,경기도,용인시기흥구,구성동,62,121
1565,경기도,용인시기흥구,마북동,62,121
1566,경기도,용인시기흥구,동백1동,63,120
1567,경기도,용인시기흥구,동백2동,63,120
1568,경기도,용인시기흥구,동백3동,63,121
1569,경기도,용인시기흥구,상하동,63,120
1570,경기도,용인시기흥구,보정동,62,121
1571,경기도,용인시수지구,풍덕천1동,62,121
1572,경기도,용인시수지구,풍덕천2동,62,121
1573,경기도,용인시수지구,신봉동,62,121
1574,경기도,용인시수지구,죽전1동,62,122
1575,경기도,용인시수지구,죽전2동,62,122
1576,경기도,용인시수지구,죽전3동,62,122
1577,경기도,용인시수지구,동천동,62,122
1578,경기도,용인시수지구,상현1동,62,121
1579,경기도,용인시수지구,상현2동,62,121
1580,경기도,용인시수지구,상현3동,62,121
1581,경기도,용인시수지구,성복동,62,121
1582,경기도,파주시,문산읍,56,133
1583,경기도,파주시,파주읍,57,132
1584,경기도,파주시,법원읍,58,133
1585,경기도,파주시,조리읍,57,130
1586,경기도,파주시,월롱면,57,132
1587,경기도,파주시,탄현면,55,132
1588,경기도,파주시,광탄면,58,131
1589,경기도,파주시,파평면,57,134
1590,경기도,파주시,적성면,59,135
1591,경기도,파주시,장단면,55,133
1592,경기도,파주시,금촌1동,56,131
1593,경기도,파주시,금촌2동,56,131
1594,경기도,파주시,금촌3동,56,131
1595,경기도,파주시,교하동,56,131
1596,경기도,파주시,운정1동,56,130
1597,경기도,파주시,운정2동,56,130
1598,경기도,파주시,운정3동,56,130
1599,경기도,파주시,운정4동,56,130
1600,경기도,파주시,운정5동,55,130
1601,경기도,파주시,운정6동,55,130
1602,경기도,이천시,장호원읍,71,117
1603,경기도,이천시,부발읍,69,121
1604,경기도,이천시,신둔면,67,121
1605,경기도,이천시,백사면,69,122
1606,경기도,이천시,호법면,68,119
1607,경기도,이천시,마장면,66,120
1608,경기도,이천시,대월면,69,119
1609,경기도,이천시,모가면,69,118
1610,경기도,이천시,설성면,69,117
1611,경기도,이천시,율면,70,117
1612,경기도,이천시,창전동,68,121
1613,경기도,이천시,증포동,68,121
1614,경기도,이천시,중리동,68,121
1615,경기도,이천시,관고동,68,121
1616,경기도,안성시,공도읍,63,114
1617,경기도,안성시,보개면,65,115
1618,경기도,안성시,금광면,66,114
1619,경기도,안성시,서운면,65,113
1620,경기도,안성시,미양면,64,114
1621,경기도,안성시,대덕면,64,115
1622,경기도,안성시,양성면,64,116
1623,경기도,안성시,원곡면,63,115
1624,경기도,안성시,일죽면,69,116
1625,경기도,안성시,죽산면,68,116
1626,경기도,안성시,삼죽면,67,116
1627,경기도,안성시,고삼면,65,116
1628,경기도,안성시,안성1동,65,115
1629,경기도,안성시,안성2동,65,114
1630,경기도,안성시,안성3동,65,115
1631,경기도,김포시,통진읍,53,129
1632,경기도,김포시,고촌읍,56,127
1633,경기도,김포시,양촌읍,54,129
1634,경기도,김포시,대곶면,53,128
1635,경기도,김포시,월곶면,53,130
1636,경기도,김포시,하성면,54,130
1637,경기도,김포시,김포본동,55,128
1638,경기도,김포시,장기본동,55,128
1639,경기도,김포시,사우동,55,128
1640,경기도,김포시,풍무동,55,127
1641,경기도,김포시,장기동,55,128
1642,경기도,김포시,구래동,54,128
1643,경기도,김포시,마산동,54,128
1644,경기도,김포시,운양동,55,129
1645,경기도,화성시,봉담읍,59,119
1646,경기도,화성시,우정읍,57,116
1647,경기도,화성시,향남읍,59,117
1648,경기도,화성시,남양읍,57,119
1649,경기도,화성시,매송면,59,120
1650,경기도,화성시,비봉면,58,119
1651,경기도,화성시,마도면,56,119
1652,경기도,화성시,송산면,56,119
1653,경기도,화성시,서신면,55,118
1654,경기도,화성시,팔탄면,59,118
1655,경기도,화성시,장안면,57,116
1656,경기도,화성시,양감면,59,116
1657,경기도,화성시,정남면,60,118
1658,경기도,화성시,새솔동,57,121
1659,경기도,화성시,진안동,61,119
1660,경기도,화성시,병점1동,61,119
1661,경기도,화성시,병점2동,61,119
1662,경기도,화성시,반월동,61,119
1663,경기도,화성시,기배동,60,119
1664,경기도,화성시,화산동,61,119
1665,경기도,화성시,동탄1동,62,119
1666,경기도,화성시,동탄2동,62,119
1667,경기도,화성시,동탄3동,61,119
1668,경기도,화성시,동탄4동,62,119
1669,경기도,화성시,동탄5동,62,119
1670,경기도,화성시,동탄6동,62,118
1671,경기도,화성시,동탄7동,62,118
1672,경기도,화성시,동탄8동,62,118
1673,경기도,광주시,초월읍,65,123
1674,경기도,광주시,곤지암읍,66,122
1675,경기도,광주시,도척면,66,121
1676,경기도,광주시,퇴촌면,66,125
1677,경기도,광주시,남종면,65,125
1678,경기도,광주시,남한산성면,64,124
1679,경기도,광주시,경안동,65,123
1680,경기도,광주시,송정동,65,124
1681,경기도,광주시,쌍령동,65,123
1682,경기도,광주시,탄벌동,64,124
1683,경기도,광주시,광남1동,64,123
1684,경기도,광주시,광남2동,64,123
1685,경기도,광주시,오포1동,64,122
1686,경기도,광주시,오포2동,65,123
1687,경기도,광주시,신현동,63,122
1688,경기도,광주시,능평동,63,122
1689,경기도,양주시,백석읍,60,132
1690,경기도,양주시,은현면,61,133
1691,경기도,양주시,남면,60,134
1692,경기도,양주시,광적면,60,132
1693,경기도,양주시,장흥면,59,130
1694,경기도,양주시,양주1동,61,131
1695,경기도,양주시,양주2동,62,132
1696,경기도,양주시,회천1동,61,133
1697,경기도,양주시,회천2동,61,132
1698,경기도,양주시,회천3동,61,133
1699,경기도,양주시,회천4동,62,132
1700,경기도,포천시,소흘읍,63,132
1701,경기도,포천시,군내면,64,134
1702,경기도,포천시,내촌면,64,131
1703,경기도,포천시,가산면,63,133
1704,경기도,포천시,신북면,64,135
1705,경기도,포천시,창수면,63,136
1706,경기도,포천시,영중면,64,136
1707,경기도,포천시,일동면,66,135
1708,경기도,포천시,이동면,66,137
1709,경기도,포천시,영북면,65,138
1710,경기도,포천시,관인면,64,140
1711,경기도,포천시,화현면,65,134
1712,경기도,포천시,포천동,64,134
1713,경기도,포천시,선단동,63,133
1714,경기도,여주시,가남읍,70,119
1715,경기도,여주시,점동면,72,119
1716,경기도,여주시,흥천면,70,122
1717,경기도,여주시,금사면,69,123
1718,경기도,여주시,세종대왕면,70,121
1719,경기도,여주시,대신면,70,123
1720,경기도,여주시,북내면,72,122
1721,경기도,여주시,강천면,73,120
1722,경기도,여주시,산북면,68,123
1723,경기도,여주시,여흥동,71,121
1724,경기도,여주시,중앙동,71,121
1725,경기도,여주시,오학동,71,121
1726,경기도,연천군,연천읍,61,138
1727,경기도,연천군,전곡읍,61,137
1728,경기도,연천군,군남면,60,138
1729,경기도,연천군,청산면,61,136
1730,경기도,연천군,백학면,59,137
1731,경기도,연천군,미산면,60,137
1732,경기도,연천군,왕징면,60,137
1733,경기도,연천군,신서면,62,140
1734,경기도,연천군,중면,60,139
1735,경기도,연천군,장남면,58,136
1736,경기도,가평군,가평읍,69,132
1737,경기도,가평군,설악면,69,129
1738,경기도,가평군,청평면,67,131
1739,경기도,가평군,상면,66,132
1740,경기도,가평군,조종면,66,132
1741,경기도,가평군,북면,70,134
1742,경기도,양평군,양평읍,69,125
1743,경기도,양평군,강상면,69,125
1744,경기도,양평군,강하면,67,125
1745,경기도,양평군,양서면,66,126
1746,경기도,양평군,옥천면,68,126
1747,경기도,양평군,서종면,66,128
1748,경기도,양평군,단월면,72,126
1749,경기도,양평군,청운면,72,127
1750,경기도,양평군,양동면,73,124
1751,경기도,양평군,지평면,71,125
1752,경기도,양평군,용문면,70,125
1753,경기도,양평군,개군면,70,124
1754,충청북도,청주시상당구,낭성면,71,106
1755,충청북도,청주시상당구,미원면,72,107
1756,충청북도,청주시상당구,가덕면,70,105
1757,충청북도,청주시상당구,남일면,69,106
1758,충청북도,청주시상당구,문의면,69,104
1759,충청북도,청주시상당구,중앙동,69,107
1760,충청북도,청주시상당구,성안동,69,107
1761,충청북도,청주시상당구,탑대성동,69,107
1762,충청북도,청주시상당구,영운동,69,106
1763,충청북도,청주시상당구,금천동,69,106
1764,충청북도,청주시상당구,용담.명암.산성동,69,107
1765,충청북도,청주시상당구,용암1동,69,106
1766,충청북도,청주시상당구,용암2동,69,106
1767,충청북도,청주시서원구,남이면,68,105
1768,충청북도,청주시서원구,현도면,68,103
1769,충청북도,청주시서원구,사직1동,69,107
1770,충청북도,청주시서원구,사직2동,69,106
1771,충청북도,청주시서원구,사창동,68,107
1772,충청북도,청주시서원구,모충동,69,106
1773,충청북도,청주시서원구,산남동,69,106
1774,충청북도,청주시서원구,분평동,69,106
1775,충청북도,청주시서원구,수곡1동,69,106
1776,충청북도,청주시서원구,수곡2동,69,106
1777,충청북도,청주시서원구,성화.개신.죽림동,68,106
1778,충청북도,청주시흥덕구,오송읍,66,106
1779,충청북도,청주시흥덕구,강내면,67,106
1780,충청북도,청주시흥덕구,옥산면,67,107
1781,충청북도,청주시흥덕구,운천.신봉동,69,107
1782,충청북도,청주시흥덕구,복대1동,68,107
1783,충청북도,청주시흥덕구,복대2동,68,106
1784,충청북도,청주시흥덕구,가경동,68,106
1785,충청북도,청주시흥덕구,봉명1동,68,107
1786,충청북도,청주시흥덕구,봉명2.송정동,68,107
1787,충청북도,청주시흥덕구,강서제1동,68,106
1788,충청북도,청주시흥덕구,강서제2동,68,107
1789,충청북도,청주시청원구,내수읍,70,109
1790,충청북도,청주시청원구,오창읍,68,109
1791,충청북도,청주시청원구,북이면,70,109
1792,충청북도,청주시청원구,우암동,69,107
1793,충청북도,청주시청원구,내덕1동,69,107
1794,충청북도,청주시청원구,내덕2동,69,107
1795,충청북도,청주시청원구,율량.사천동,69,107
1796,충청북도,청주시청원구,오근장동,69,108
1797,충청북도,충주시,주덕읍,74,114
1798,충청북도,충주시,살미면,77,113
1799,충청북도,충주시,수안보면,78,111
1800,충청북도,충주시,대소원면,75,114
1801,충청북도,충주시,신니면,73,114
1802,충청북도,충주시,노은면,73,116
1803,충청북도,충주시,앙성면,73,117
1804,충청북도,충주시,중앙탑면,75,115
1805,충청북도,충주시,금가면,76,116
1806,충청북도,충주시,동량면,77,115
1807,충청북도,충주시,산척면,77,116
1808,충청북도,충주시,엄정면,76,117
1809,충청북도,충주시,소태면,75,117
1810,충청북도,충주시,성내.충인동,77,114
1811,충청북도,충주시,교현.안림동,77,114
1812,충청북도,충주시,교현2동,76,114
1813,충청북도,충주시,용산동,77,114
1814,충청북도,충주시,지현동,77,114
1815,충청북도,충주시,문화동,76,114
1816,충청북도,충주시,호암.직동,77,114
1817,충청북도,충주시,달천동,76,114
1818,충청북도,충주시,봉방동,76,114
1819,충청북도,충주시,칠금.금릉동,76,114
1820,충청북도,충주시,연수동,77,114
1821,충청북도,충주시,목행.용탄동,76,115
1822,충청북도,제천시,봉양읍,80,118
1823,충청북도,제천시,금성면,81,116
1824,충청북도,제천시,청풍면,81,115
1825,충청북도,제천시,수산면,81,113
1826,충청북도,제천시,덕산면,81,113
1827,충청북도,제천시,한수면,79,112
1828,충청북도,제천시,백운면,78,118
1829,충청북도,제천시,송학면,82,119
1830,충청북도,제천시,교동,81,118
1831,충청북도,제천시,의림지동,81,118
1832,충청북도,제천시,중앙동,81,118
1833,충청북도,제천시,남현동,81,118
1834,충청북도,제천시,영서동,81,118
1835,충청북도,제천시,용두동,81,118
1836,충청북도,제천시,신백동,82,118
1837,충청북도,제천시,청전동,81,118
1838,충청북도,제천시,화산동,81,118
1839,충청북도,보은군,보은읍,73,103
1840,충청북도,보은군,속리산면,75,104
1841,충청북도,보은군,장안면,74,103
1842,충청북도,보은군,마로면,75,102
1843,충청북도,보은군,탄부면,74,102
1844,충청북도,보은군,삼승면,73,101
1845,충청북도,보은군,수한면,73,103
1846,충청북도,보은군,회남면,71,102
1847,충청북도,보은군,회인면,71,104
1848,충청북도,보은군,내북면,72,105
1849,충청북도,보은군,산외면,73,105
1850,충청북도,옥천군,옥천읍,71,99
1851,충청북도,옥천군,동이면,71,99
1852,충청북도,옥천군,안남면,72,101
1853,충청북도,옥천군,안내면,72,101
1854,충청북도,옥천군,청성면,74,100
1855,충청북도,옥천군,청산면,74,100
1856,충청북도,옥천군,이원면,71,98
1857,충청북도,옥천군,군서면,70,99
1858,충청북도,옥천군,군북면,70,100
1859,충청북도,영동군,영동읍,74,97
1860,충청북도,영동군,용산면,75,99
1861,충청북도,영동군,황간면,77,98
1862,충청북도,영동군,추풍령면,78,98
1863,충청북도,영동군,매곡면,77,97
1864,충청북도,영동군,상촌면,77,96
1865,충청북도,영동군,양강면,74,96
1866,충청북도,영동군,용화면,74,93
1867,충청북도,영동군,학산면,73,95
1868,충청북도,영동군,양산면,72,95
1869,충청북도,영동군,심천면,73,98
1870,충청북도,증평군,증평읍,71,110
1871,충청북도,증평군,도안면,71,110
1872,충청북도,진천군,진천읍,68,111
1873,충청북도,진천군,덕산읍,69,113
1874,충청북도,진천군,초평면,70,111
1875,충청북도,진천군,문백면,68,110
1876,충청북도,진천군,백곡면,67,112
1877,충청북도,진천군,이월면,68,113
1878,충청북도,진천군,광혜원면,68,114
1879,충청북도,괴산군,괴산읍,74,111
1880,충청북도,괴산군,감물면,76,111
1881,충청북도,괴산군,장연면,77,111
1882,충청북도,괴산군,연풍면,78,110
1883,충청북도,괴산군,칠성면,75,110
1884,충청북도,괴산군,문광면,74,110
1885,충청북도,괴산군,청천면,73,107
1886,충청북도,괴산군,청안면,72,110
1887,충청북도,괴산군,사리면,72,111
1888,충청북도,괴산군,소수면,73,111
1889,충청북도,괴산군,불정면,75,112
1890,충청북도,음성군,음성읍,72,113
1891,충청북도,음성군,금왕읍,71,114
1892,충청북도,음성군,소이면,74,113
1893,충청북도,음성군,원남면,72,112
1894,충청북도,음성군,맹동면,70,113
1895,충청북도,음성군,대소면,69,114
1896,충청북도,음성군,삼성면,69,115
1897,충청북도,음성군,생극면,71,115
1898,충청북도,음성군,감곡면,71,117
1899,충청북도,단양군,단양읍,84,115
1900,충청북도,단양군,매포읍,83,116
1901,충청북도,단양군,대강면,84,113
1902,충청북도,단양군,가곡면,84,115
1903,충청북도,단양군,영춘면,86,117
1904,충청북도,단양군,어상천면,84,117
1905,충청북도,단양군,적성면,83,114
1906,충청북도,단양군,단성면,83,113
1907,충청남도,천안시동남구,목천읍,65,110
1908,충청남도,천안시동남구,풍세면,63,108
1909,충청남도,천안시동남구,광덕면,62,108
1910,충청남도,천안시동남구,북면,65,111
1911,충청남도,천안시동남구,성남면,65,109
1912,충청남도,천안시동남구,수신면,65,109
1913,충청남도,천안시동남구,병천면,66,109
1914,충청남도,천안시동남구,동면,66,110
1915,충청남도,천안시동남구,중앙동,63,110
1916,충청남도,천안시동남구,문성동,63,110
1917,충청남도,천안시동남구,원성1동,63,110
1918,충청남도,천안시동남구,원성2동,63,110
1919,충청남도,천안시동남구,봉명동,63,110
1920,충청남도,천안시동남구,일봉동,63,110
1921,충청남도,천안시동남구,신방동,63,110
1922,충청남도,천안시동남구,청룡동,63,110
1923,충청남도,천안시동남구,신안동,63,110
1924,충청남도,천안시서북구,성환읍,63,113
1925,충청남도,천안시서북구,성거읍,64,112
1926,충청남도,천안시서북구,직산읍,63,112
1927,충청남도,천안시서북구,입장면,64,113
1928,충청남도,천안시서북구,성정1동,63,110
1929,충청남도,천안시서북구,성정2동,63,111
1930,충청남도,천안시서북구,쌍용1동,63,110
1931,충청남도,천안시서북구,쌍용2동,63,110
1932,충청남도,천안시서북구,쌍용3동,63,110
1933,충청남도,천안시서북구,백석동,62,110
1934,충청남도,천안시서북구,불당1동,62,110
1935,충청남도,천안시서북구,불당2동,62,110
1936,충청남도,천안시서북구,부성1동,63,111
1937,충청남도,천안시서북구,부성2동,63,111
1938,충청남도,공주시,유구읍,60,105
1939,충청남도,공주시,이인면,62,101
1940,충청남도,공주시,탄천면,61,100
1941,충청남도,공주시,계룡면,63,100
1942,충청남도,공주시,반포면,65,101
1943,충청남도,공주시,의당면,63,104
1944,충청남도,공주시,정안면,63,106
1945,충청남도,공주시,우성면,61,103
1946,충청남도,공주시,사곡면,61,104
1947,충청남도,공주시,신풍면,60,104
1948,충청남도,공주시,중학동,63,102
1949,충청남도,공주시,웅진동,63,103
1950,충청남도,공주시,금학동,63,102
1951,충청남도,공주시,옥룡동,63,103
1952,충청남도,공주시,신관동,63,103
1953,충청남도,공주시,월송동,63,103
1954,충청남도,보령시,웅천읍,54,98
1955,충청남도,보령시,주포면,53,102
1956,충청남도,보령시,오천면,52,102
1957,충청남도,보령시,천북면,52,103
1958,충청남도,보령시,청소면,53,102
1959,충청남도,보령시,청라면,55,101
1960,충청남도,보령시,남포면,54,99
1961,충청남도,보령시,주산면,54,97
1962,충청남도,보령시,미산면,55,97
1963,충청남도,보령시,성주면,54,100
1964,충청남도,보령시,주교면,53,101
1965,충청남도,보령시,대천1동,53,100
1966,충청남도,보령시,대천2동,53,100
1967,충청남도,보령시,대천3동,54,100
1968,충청남도,보령시,대천4동,54,100
1969,충청남도,보령시,대천5동,52,99
1970,충청남도,아산시,염치읍,60,110
1971,충청남도,아산시,배방읍,62,110
1972,충청남도,아산시,송악면,61,109
1973,충청남도,아산시,탕정면,61,110
1974,충청남도,아산시,음봉면,61,111
1975,충청남도,아산시,둔포면,61,113
1976,충청남도,아산시,영인면,60,111
1977,충청남도,아산시,인주면,58,111
1978,충청남도,아산시,선장면,58,110
1979,충청남도,아산시,도고면,58,109
1980,충청남도,아산시,신창면,59,110
1981,충청남도,아산시,온양1동,60,110
1982,충청남도,아산시,온양2동,60,110
1983,충청남도,아산시,온양3동,61,110
1984,충청남도,아산시,온양4동,60,110
1985,충청남도,아산시,온양5동,60,109
1986,충청남도,아산시,온양6동,61,109
1987,충청남도,서산시,대산읍,51,113
1988,충청남도,서산시,인지면,50,109
1989,충청남도,서산시,부석면,50,108
1990,충청남도,서산시,팔봉면,49,110
1991,충청남도,서산시,지곡면,51,111
1992,충청남도,서산시,성연면,51,111
1993,충청남도,서산시,음암면,52,110
1994,충청남도,서산시,운산면,53,110
1995,충청남도,서산시,해미면,53,108
1996,충청남도,서산시,고북면,52,107
1997,충청남도,서산시,부춘동,51,110
1998,충청남도,서산시,동문1동,51,110
1999,충청남도,서산시,동문2동,51,110
2000,충청남도,서산시,수석동,51,109
2001,충청남도,서산시,석남동,51,109
2002,충청남도,논산시,강경읍,61,96
2003,충청남도,논산시,연무읍,62,95
2004,충청남도,논산시,성동면,61,97
2005,충청남도,논산시,광석면,62,98
2006,충청남도,논산시,노성면,63,99
2007,충청남도,논산시,상월면,63,99
2008,충청남도,논산시,부적면,63,97
2009,충청남도,논산시,연산면,64,97
2010,충청남도,논산시,벌곡면,65,97
2011,충청남도,논산시,양촌면,65,96
2012,충청남도,논산시,가야곡면,63,96
2013,충청남도,논산시,은진면,62,96
2014,충청남도,논산시,채운면,62,96
2015,충청남도,논산시,취암동,62,97
2016,충청남도,논산시,부창동,62,97
2017,충청남도,계룡시,두마면,65,98
2018,충청남도,계룡시,엄사면,65,99
2019,충청남도,계룡시,신도안면,65,99
2020,충청남도,계룡시,금암동,65,99
2021,충청남도,당진시,합덕읍,56,110
2022,충청남도,당진시,송악읍,55,112
2023,충청남도,당진시,고대면,53,113
2024,충청남도,당진시,석문면,53,114
2025,충청남도,당진시,대호지면,52,112
2026,충청남도,당진시,정미면,53,112
2027,충청남도,당진시,면천면,55,110
2028,충청남도,당진시,순성면,55,111
2029,충청남도,당진시,우강면,57,110
2030,충청남도,당진시,신평면,56,112
2031,충청남도,당진시,송산면,55,113
2032,충청남도,당진시,당진1동,54,112
2033,충청남도,당진시,당진2동,54,112
2034,충청남도,당진시,당진3동,54,112
2035,충청남도,금산군,금산읍,69,95
2036,충청남도,금산군,금성면,69,96
2037,충청남도,금산군,제원면,70,95
2038,충청남도,금산군,부리면,70,94
2039,충청남도,금산군,군북면,70,96
2040,충청남도,금산군,남일면,70,94
2041,충청남도,금산군,남이면,68,94
2042,충청남도,금산군,진산면,67,96
2043,충청남도,금산군,복수면,68,96
2044,충청남도,금산군,추부면,69,97
2045,충청남도,부여군,부여읍,59,99
2046,충청남도,부여군,규암면,59,99
2047,충청남도,부여군,은산면,58,99
2048,충청남도,부여군,외산면,55,99
2049,충청남도,부여군,내산면,57,99
2050,충청남도,부여군,구룡면,57,98
2051,충청남도,부여군,홍산면,56,97
2052,충청남도,부여군,옥산면,56,97
2053,충청남도,부여군,남면,57,97
2054,충청남도,부여군,충화면,57,97
2055,충청남도,부여군,양화면,59,96
2056,충청남도,부여군,임천면,59,97
2057,충청남도,부여군,장암면,59,98
2058,충청남도,부여군,세도면,60,96
2059,충청남도,부여군,석성면,61,98
2060,충청남도,부여군,초촌면,61,98
2061,충청남도,서천군,장항읍,55,93
2062,충청남도,서천군,서천읍,55,94
2063,충청남도,서천군,마서면,55,94
2064,충청남도,서천군,화양면,57,93
2065,충청남도,서천군,기산면,56,94
2066,충청남도,서천군,한산면,57,94
2067,충청남도,서천군,마산면,57,95
2068,충청남도,서천군,시초면,56,95
2069,충청남도,서천군,문산면,56,96
2070,충청남도,서천군,판교면,55,96
2071,충청남도,서천군,종천면,55,95
2072,충청남도,서천군,비인면,54,96
2073,충청남도,서천군,서면,53,96
2074,충청남도,청양군,청양읍,57,102
2075,충청남도,청양군,운곡면,58,104
2076,충청남도,청양군,대치면,58,102
2077,충청남도,청양군,정산면,60,102
2078,충청남도,청양군,목면,61,102
2079,충청남도,청양군,청남면,60,100
2080,충청남도,청양군,장평면,59,100
2081,충청남도,청양군,남양면,57,101
2082,충청남도,청양군,화성면,56,102
2083,충청남도,청양군,비봉면,57,104
2084,충청남도,홍성군,홍성읍,55,106
2085,충청남도,홍성군,광천읍,54,104
2086,충청남도,홍성군,홍북읍,55,107
2087,충청남도,홍성군,금마면,56,106
2088,충청남도,홍성군,홍동면,55,105
2089,충청남도,홍성군,장곡면,55,104
2090,충청남도,홍성군,은하면,53,104
2091,충청남도,홍성군,결성면,53,104
2092,충청남도,홍성군,서부면,52,105
2093,충청남도,홍성군,갈산면,53,106
2094,충청남도,홍성군,구항면,54,105
2095,충청남도,예산군,예산읍,58,107
2096,충청남도,예산군,삽교읍,56,108
2097,충청남도,예산군,대술면,59,107
2098,충청남도,예산군,신양면,58,106
2099,충청남도,예산군,광시면,57,105
2100,충청남도,예산군,대흥면,57,106
2101,충청남도,예산군,응봉면,56,107
2102,충청남도,예산군,덕산면,55,108
2103,충청남도,예산군,봉산면,55,109
2104,충청남도,예산군,고덕면,56,109
2105,충청남도,예산군,신암면,57,109
2106,충청남도,예산군,오가면,57,108
2107,충청남도,태안군,태안읍,48,109
2108,충청남도,태안군,안면읍,49,104
2109,충청남도,태안군,고남면,50,102
2110,충청남도,태안군,남면,48,107
2111,충청남도,태안군,근흥면,47,108
2112,충청남도,태안군,소원면,46,109
2113,충청남도,태안군,원북면,48,110
2114,충청남도,태안군,이원면,48,111
2115,전라북도,전주시완산구,중앙동,63,89
2116,전라북도,전주시완산구,풍남동,63,89
2117,전라북도,전주시완산구,노송동,63,89
2118,전라북도,전주시완산구,완산동,63,88
2119,전라북도,전주시완산구,동서학동,63,89
2120,전라북도,전주시완산구,서서학동,63,88
2121,전라북도,전주시완산구,중화산1동,63,89
2122,전라북도,전주시완산구,중화산2동,63,89
2123,전라북도,전주시완산구,서신동,63,89
